Sample,Job_Load_us,Cycle_Period_us,Wakeup_Jitter_us
254941,900.101,999.962,-0.038
254942,900.082,999.909,-0.091
254943,900.080,1000.387,0.387
254944,900.079,999.793,-0.207
254945,900.075,999.861,-0.139
254946,900.124,1000.024,0.024
254947,900.103,1000.272,0.272
254948,900.174,999.839,-0.161
254949,900.083,999.901,-0.099
254950,900.144,999.905,-0.095
254951,900.160,1000.301,0.301
254952,900.166,999.939,-0.061
254953,900.178,999.855,-0.145
254954,900.114,999.971,-0.029
254955,900.098,1000.243,0.243
254956,900.108,999.838,-0.162
254957,900.175,999.929,-0.071
254958,900.136,999.975,-0.025
254959,900.173,1000.288,0.288
254960,900.073,999.845,-0.155
254961,900.178,999.849,-0.151
254962,900.171,1000.038,0.038
254963,900.104,1000.258,0.258
254964,900.166,999.851,-0.149
254965,900.179,999.936,-0.064
254966,900.072,999.904,-0.096
254967,900.087,1000.331,0.331
254968,900.174,999.849,-0.151
254969,900.167,999.955,-0.045
254970,900.117,999.942,-0.058
254971,900.100,1000.242,0.242
254972,900.174,999.880,-0.120
254973,900.081,999.867,-0.133
254974,900.072,999.947,-0.053
254975,900.093,1000.288,0.288
254976,900.177,999.830,-0.170
254977,900.178,999.826,-0.174
254978,900.168,1000.041,0.041
254979,900.107,1000.348,0.348
254980,900.173,999.774,-0.226
254981,900.084,999.930,-0.070
254982,900.100,1000.008,0.008
254983,900.116,1000.225,0.225
254984,900.082,999.854,-0.146
254985,900.072,999.876,-0.124
254986,900.134,999.967,-0.033
254987,900.090,1000.387,0.387
254988,900.081,999.822,-0.178
254989,900.156,999.898,-0.102
254990,900.074,999.998,-0.002
254991,900.083,1000.316,0.316
254992,900.083,999.720,-0.280
254993,900.163,999.956,-0.044
254994,900.123,999.955,-0.045
254995,900.176,1000.223,0.223
254996,900.072,999.932,-0.068
254997,900.176,999.939,-0.061
254998,900.114,999.880,-0.120
254999,900.102,1000.302,0.302
255000,900.103,999.820,-0.180
255001,900.177,999.879,-0.121
255002,900.170,1000.026,0.026
255003,900.091,1000.242,0.242
255004,900.164,999.874,-0.126
255005,900.093,999.940,-0.060
255006,900.104,999.938,-0.062
255007,900.091,1000.295,0.295
255008,900.165,999.790,-0.210
255009,900.072,999.975,-0.025
255010,900.110,999.945,-0.055
255011,900.079,1000.329,0.329
255012,900.083,999.749,-0.251
255013,900.102,999.971,-0.029
255014,900.159,1000.009,0.009
255015,900.082,1000.284,0.284
255016,900.082,999.743,-0.257
255017,900.177,1000.014,0.014
255018,900.146,999.948,-0.052
255019,900.103,1000.184,0.184
255020,900.078,999.819,-0.181
255021,900.098,999.907,-0.093
255022,900.148,1000.025,0.025
255023,900.175,1000.277,0.277
255024,900.175,999.854,-0.146
255025,900.097,999.963,-0.037
255026,900.104,999.993,-0.007
255027,900.146,1000.216,0.216
255028,900.121,999.847,-0.153
255029,900.126,999.898,-0.102
255030,900.146,999.974,-0.026
255031,900.175,1000.193,0.193
255032,900.177,999.918,-0.082
255033,900.075,999.945,-0.055
255034,900.141,1000.054,0.054
255035,900.173,1000.224,0.224
255036,900.177,999.744,-0.256
255037,900.153,999.945,-0.055
255038,900.147,999.954,-0.046
255039,900.170,1000.260,0.260
255040,900.096,999.833,-0.167
255041,900.107,999.894,-0.106
255042,900.142,1000.093,0.093
255043,900.171,1000.199,0.199
255044,900.168,999.881,-0.119
255045,900.167,999.935,-0.065
255046,900.151,999.897,-0.103
255047,900.103,1000.311,0.311
255048,900.081,999.827,-0.173
255049,900.080,999.911,-0.089
255050,900.166,999.950,-0.050
255051,900.081,1000.305,0.305
255052,900.076,999.882,-0.118
255053,900.076,999.911,-0.089
255054,900.119,999.913,-0.087
255055,900.092,1000.326,0.326
255056,900.104,999.808,-0.192
255057,900.083,999.917,-0.083
255058,900.084,1000.006,0.006
255059,900.074,1000.275,0.275
255060,900.082,999.826,-0.174
255061,900.085,999.933,-0.067
255062,900.147,999.957,-0.043
255063,900.103,1000.282,0.282
255064,900.175,999.776,-0.224
255065,900.168,999.915,-0.085
255066,900.140,1000.010,0.010
255067,900.103,1000.262,0.262
255068,900.093,999.824,-0.176
255069,900.109,1000.012,0.012
255070,900.165,999.872,-0.128
255071,900.174,1000.253,0.253
255072,900.161,999.925,-0.075
255073,900.082,999.933,-0.067
255074,900.116,999.954,-0.046
255075,900.108,1000.213,0.213
255076,900.088,999.811,-0.189
255077,900.097,1000.088,0.088
255078,900.144,999.924,-0.076
255079,900.076,1000.234,0.234
255080,900.163,999.792,-0.208
255081,900.077,999.934,-0.066
255082,900.150,999.995,-0.005
255083,900.081,1000.287,0.287
255084,900.094,999.838,-0.162
255085,900.086,999.854,-0.146
255086,900.168,1000.010,0.010
255087,900.076,1000.309,0.309
255088,900.175,999.781,-0.219
255089,900.179,1000.016,0.016
255090,900.123,999.945,-0.055
255091,900.119,1000.239,0.239
255092,900.175,999.790,-0.210
255093,900.175,999.890,-0.110
255094,900.091,1000.066,0.066
255095,900.079,1000.235,0.235
255096,900.092,999.859,-0.141
255097,900.099,999.934,-0.066
255098,900.138,999.987,-0.013
255099,900.099,1000.245,0.245
255100,900.080,999.823,-0.177
255101,900.073,999.859,-0.141
255102,900.102,1000.000,0.000
255103,900.076,1000.319,0.319
255104,900.092,999.834,-0.166
255105,900.095,999.945,-0.055
255106,900.180,999.919,-0.081
255107,900.161,1000.230,0.230
255108,900.164,999.836,-0.164
255109,900.082,999.934,-0.066
255110,900.081,1000.003,0.003
255111,900.115,1000.212,0.212
255112,900.073,999.872,-0.128
255113,900.098,999.980,-0.020
255114,900.114,999.955,-0.045
255115,900.082,1000.318,0.318
255116,900.178,999.710,-0.290
255117,900.087,999.971,-0.029
255118,900.162,1000.060,0.060
255119,900.112,1000.148,0.148
255120,900.080,999.910,-0.090
255121,900.076,999.991,-0.009
255122,900.134,999.860,-0.140
255123,900.174,1000.283,0.283
255124,900.104,999.876,-0.124
255125,900.094,999.818,-0.182
255126,900.105,1000.031,0.031
255127,900.101,1000.257,0.257
255128,900.173,999.874,-0.126
255129,900.086,999.954,-0.046
255130,900.145,999.866,-0.134
255131,900.078,1000.353,0.353
255132,900.091,999.824,-0.176
255133,900.095,999.890,-0.110
255134,900.116,999.957,-0.043
255135,900.077,1000.252,0.252
255136,900.177,999.862,-0.138
255137,900.091,999.994,-0.006
255138,900.155,999.908,-0.092
255139,900.077,1000.330,0.330
255140,900.099,999.817,-0.183
255141,900.088,999.861,-0.139
255142,900.073,1000.049,0.049
255143,900.081,1000.276,0.276
255144,900.150,999.752,-0.248
255145,900.166,999.968,-0.032
255146,900.085,999.948,-0.052
255147,900.090,1000.316,0.316
255148,900.091,999.800,-0.200
255149,900.156,999.924,-0.076
255150,900.145,999.942,-0.058
255151,900.172,1000.262,0.262
255152,900.095,999.881,-0.119
255153,900.097,999.961,-0.039
255154,900.167,999.963,-0.037
255155,900.174,1000.173,0.173
255156,900.179,999.861,-0.139
255157,900.179,999.940,-0.060
255158,900.169,999.952,-0.048
255159,900.083,1000.283,0.283
255160,900.108,999.863,-0.137
255161,900.109,999.968,-0.032
255162,900.078,999.969,-0.031
255163,900.080,1000.320,0.320
255164,900.176,999.781,-0.219
255165,900.098,999.864,-0.136
255166,900.131,999.966,-0.034
255167,900.102,1000.255,0.255
255168,900.078,999.849,-0.151
255169,900.091,1000.003,0.003
255170,900.081,999.897,-0.103
255171,900.079,1000.278,0.278
255172,900.087,999.813,-0.187
255173,900.098,999.923,-0.077
255174,900.172,1000.000,0.000
255175,900.081,1000.269,0.269
255176,900.176,999.835,-0.165
255177,900.074,1000.021,0.021
255178,900.127,999.886,-0.114
255179,900.079,1000.269,0.269
255180,900.104,999.815,-0.185
255181,900.154,999.897,-0.103
255182,900.145,1000.041,0.041
255183,900.162,1000.237,0.237
255184,900.094,999.822,-0.178
255185,900.081,999.927,-0.073
255186,900.167,1000.045,0.045
255187,900.101,1000.203,0.203
255188,900.074,999.863,-0.137
255189,900.177,999.947,-0.053
255190,900.142,1000.006,0.006
255191,900.081,1000.211,0.211
255192,900.094,999.793,-0.207
255193,900.108,999.926,-0.074
255194,900.153,1000.060,0.060
255195,900.173,1000.092,0.092
255196,900.175,999.962,-0.038
255197,900.074,999.936,-0.064
255198,900.126,999.996,-0.004
255199,900.100,1000.223,0.223
255200,900.105,999.773,-0.227
255201,900.105,999.911,-0.089
255202,900.132,1000.024,0.024
255203,900.081,1000.231,0.231
255204,900.078,999.894,-0.106
255205,900.086,999.912,-0.088
255206,900.143,1000.058,0.058
255207,900.077,1000.239,0.239
255208,900.079,999.708,-0.292
255209,900.071,999.982,-0.018
255210,900.141,999.993,-0.007
255211,900.086,1000.240,0.240
255212,900.085,999.923,-0.077
255213,900.104,999.943,-0.057
255214,900.104,999.956,-0.044
255215,900.093,1000.214,0.214
255216,900.161,999.819,-0.181
255217,900.086,999.953,-0.047
255218,900.158,999.956,-0.044
255219,900.116,1000.172,0.172
255220,900.093,999.892,-0.108
255221,900.085,999.984,-0.016
255222,900.156,999.956,-0.044
255223,900.092,1000.177,0.177
255224,900.155,999.852,-0.148
255225,900.109,999.956,-0.044
255226,900.112,1000.003,0.003
255227,900.087,1000.246,0.246
255228,900.094,999.908,-0.092
255229,900.107,999.948,-0.052
255230,900.161,999.885,-0.115
255231,900.088,1000.350,0.350
255232,900.176,999.851,-0.149
255233,900.170,999.836,-0.164
255234,900.156,1000.035,0.035
255235,900.105,1000.146,0.146
255236,900.175,999.896,-0.104
255237,900.168,999.939,-0.061
255238,900.098,999.924,-0.076
255239,900.080,1000.337,0.337
255240,900.081,999.831,-0.169
255241,900.103,999.868,-0.132
255242,900.163,1000.033,0.033
255243,900.114,1000.185,0.185
255244,900.174,999.898,-0.102
255245,900.079,999.951,-0.049
255246,900.079,999.918,-0.082
255247,900.174,1000.296,0.296
255248,900.091,999.863,-0.137
255249,900.167,999.970,-0.030
255250,900.180,999.963,-0.037
255251,900.077,1000.193,0.193
255252,900.162,999.813,-0.187
255253,900.176,999.960,-0.040
255254,900.134,999.994,-0.006
255255,900.091,1000.206,0.206
255256,900.092,999.879,-0.121
255257,900.098,999.901,-0.099
255258,900.134,999.965,-0.035
255259,900.089,1000.277,0.277
255260,900.088,999.860,-0.140
255261,900.166,999.913,-0.087
255262,900.074,999.979,-0.021
255263,900.114,1000.228,0.228
255264,900.090,999.879,-0.121
255265,900.164,999.880,-0.120
255266,900.138,999.979,-0.021
255267,900.083,1000.281,0.281
255268,900.104,999.830,-0.170
255269,900.072,1000.021,0.021
255270,900.168,999.880,-0.120
255271,900.093,1000.359,0.359
255272,900.175,999.848,-0.152
255273,900.076,999.752,-0.248
255274,900.127,1000.045,0.045
255275,900.090,1000.296,0.296
255276,900.096,999.775,-0.225
255277,900.072,1000.046,0.046
255278,900.150,999.857,-0.143
255279,900.080,1000.260,0.260
255280,900.081,999.876,-0.124
255281,900.177,999.919,-0.081
255282,900.127,999.986,-0.014
255283,900.092,1000.308,0.308
255284,900.083,999.811,-0.189
255285,900.098,1000.000,0.000
255286,900.169,999.857,-0.143
255287,900.079,1000.296,0.296
255288,900.177,999.872,-0.128
255289,900.176,999.868,-0.132
255290,900.105,999.957,-0.043
255291,900.173,1000.334,0.334
255292,900.102,999.789,-0.211
255293,900.115,1000.085,0.085
255294,900.108,999.897,-0.103
255295,900.080,1000.188,0.188
255296,900.080,999.851,-0.149
255297,900.074,999.904,-0.096
255298,900.167,999.974,-0.026
255299,900.101,1000.330,0.330
255300,900.092,999.643,-0.357
255301,900.071,1000.021,0.021
255302,900.110,1000.008,0.008
255303,900.164,1000.269,0.269
255304,900.081,999.873,-0.127
255305,900.167,999.911,-0.089
255306,900.157,1000.032,0.032
255307,900.103,1000.264,0.264
255308,900.177,999.753,-0.247
255309,900.178,999.942,-0.058
255310,900.126,999.942,-0.058
255311,900.092,1000.238,0.238
255312,900.165,999.863,-0.137
255313,900.106,999.996,-0.004
255314,900.121,1000.046,0.046
255315,900.080,1000.234,0.234
255316,900.142,999.689,-0.311
255317,900.153,999.980,-0.020
255318,900.135,999.936,-0.064
255319,900.103,1000.282,0.282
255320,900.093,999.870,-0.130
255321,900.178,999.927,-0.073
255322,900.142,1000.064,0.064
255323,900.078,1000.227,0.227
255324,900.072,999.778,-0.222
255325,900.176,999.896,-0.104
255326,900.119,999.993,-0.007
255327,900.118,1000.249,0.249
255328,900.083,999.859,-0.141
255329,900.075,999.953,-0.047
255330,900.149,999.944,-0.056
255331,900.176,1000.159,0.159
255332,900.107,999.912,-0.088
255333,900.096,999.935,-0.065
255334,900.167,999.982,-0.018
255335,900.163,1000.248,0.248
255336,900.171,999.880,-0.120
255337,900.168,1000.008,0.008
255338,900.111,999.863,-0.137
255339,900.090,1000.262,0.262
255340,900.093,999.875,-0.125
255341,900.073,999.943,-0.057
255342,900.173,999.914,-0.086
255343,900.089,1000.247,0.247
255344,900.095,999.840,-0.160
255345,900.073,999.905,-0.095
255346,900.115,1000.017,0.017
255347,900.098,1000.245,0.245
255348,900.108,999.879,-0.121
255349,900.073,999.972,-0.028
255350,900.134,999.965,-0.035
255351,900.079,1000.160,0.160
255352,900.082,999.865,-0.135
255353,900.107,999.959,-0.041
255354,900.106,999.961,-0.039
255355,900.080,1000.221,0.221
255356,900.154,999.885,-0.115
255357,900.178,999.991,-0.009
255358,900.168,999.982,-0.018
255359,900.101,1000.160,0.160
255360,900.177,999.812,-0.188
255361,900.089,999.974,-0.026
255362,900.129,999.895,-0.105
255363,900.080,1000.327,0.327
255364,900.165,999.904,-0.096
255365,900.099,999.910,-0.090
255366,900.112,1000.055,0.055
255367,900.123,1000.139,0.139
255368,900.093,999.793,-0.207
255369,900.179,999.961,-0.039
255370,900.092,999.967,-0.033
255371,900.077,1000.232,0.232
255372,900.086,999.878,-0.122
255373,900.102,999.881,-0.119
255374,900.171,1000.028,0.028
255375,900.103,1000.253,0.253
255376,900.094,999.754,-0.246
255377,900.083,999.924,-0.076
255378,900.090,1000.047,0.047
255379,900.078,1000.310,0.310
255380,900.178,999.871,-0.129
255381,900.170,999.878,-0.122
255382,900.159,999.983,-0.017
255383,900.091,1000.217,0.217
255384,900.174,999.870,-0.130
255385,900.072,999.894,-0.106
255386,900.077,999.981,-0.019
255387,900.113,1000.338,0.338
255388,900.174,999.761,-0.239
255389,900.073,999.906,-0.094
255390,900.176,999.977,-0.023
255391,900.091,1000.265,0.265
255392,900.153,999.848,-0.152
255393,900.097,999.948,-0.052
255394,900.160,999.946,-0.054
255395,900.086,1000.220,0.220
255396,900.095,999.864,-0.136
255397,900.154,999.958,-0.042
255398,900.147,1000.045,0.045
255399,900.078,1000.181,0.181
255400,900.079,999.814,-0.186
255401,900.168,1000.030,0.030
255402,900.157,999.892,-0.108
255403,900.082,1000.319,0.319
255404,900.176,999.748,-0.252
255405,900.180,999.898,-0.102
255406,900.143,999.990,-0.010
255407,900.113,1000.279,0.279
255408,900.093,999.923,-0.077
255409,900.094,999.931,-0.069
255410,900.145,999.921,-0.079
255411,900.092,1000.288,0.288
255412,900.080,999.785,-0.215
255413,900.178,999.886,-0.114
255414,900.112,1000.056,0.056
255415,900.106,1000.237,0.237
255416,900.179,999.827,-0.173
255417,900.167,999.919,-0.081
255418,900.079,999.961,-0.039
255419,900.172,1000.327,0.327
255420,900.173,999.780,-0.220
255421,900.154,999.975,-0.025
255422,900.168,1000.083,0.083
255423,900.117,1000.198,0.198
255424,900.174,999.743,-0.257
255425,900.084,999.904,-0.096
255426,900.149,999.992,-0.008
255427,900.091,1000.287,0.287
255428,900.094,999.872,-0.128
255429,900.085,999.971,-0.029
255430,900.171,1000.014,0.014
255431,900.115,1000.159,0.159
255432,900.073,999.782,-0.218
255433,900.176,999.939,-0.061
255434,900.142,1000.027,0.027
255435,900.102,1000.221,0.221
255436,900.092,999.889,-0.111
255437,900.085,999.925,-0.075
255438,900.145,1000.074,0.074
255439,900.081,1000.245,0.245
255440,900.175,999.631,-0.369
255441,900.146,999.963,-0.037
255442,900.098,1000.021,0.021
255443,900.104,1000.379,0.379
255444,900.095,999.816,-0.184
255445,900.075,999.903,-0.097
255446,900.153,999.991,-0.009
255447,900.076,1000.219,0.219
255448,900.162,999.727,-0.273
255449,900.085,1000.012,0.012
255450,900.124,999.928,-0.072
255451,900.111,1000.312,0.312
255452,900.096,999.807,-0.193
255453,900.079,999.967,-0.033
255454,900.146,1000.085,0.085
255455,900.075,1000.095,0.095
255456,900.099,999.803,-0.197
255457,900.175,999.983,-0.017
255458,900.167,1000.003,0.003
255459,900.173,1000.268,0.268
255460,900.173,999.802,-0.198
255461,900.177,999.975,-0.025
255462,900.120,999.917,-0.083
255463,900.078,1000.328,0.328
255464,900.105,999.790,-0.210
255465,900.085,1000.024,0.024
255466,900.156,999.930,-0.070
255467,900.174,1000.295,0.295
255468,900.174,999.784,-0.216
255469,900.076,999.920,-0.080
255470,900.158,999.939,-0.061
255471,900.081,1000.263,0.263
255472,900.093,999.837,-0.163
255473,900.085,999.934,-0.066
255474,900.161,999.967,-0.033
255475,900.079,1000.240,0.240
255476,900.177,999.907,-0.093
255477,900.072,999.872,-0.128
255478,900.157,1000.031,0.031
255479,900.101,1000.233,0.233
255480,900.107,999.856,-0.144
255481,900.093,999.902,-0.098
255482,900.141,999.950,-0.050
255483,900.078,1000.334,0.334
255484,900.097,999.749,-0.251
255485,900.176,999.941,-0.059
255486,900.121,1000.015,0.015
255487,900.097,1000.286,0.286
255488,900.108,999.857,-0.143
255489,900.075,999.820,-0.180
255490,900.150,999.992,-0.008
255491,900.094,1000.285,0.285
255492,900.084,999.832,-0.168
255493,900.169,999.984,-0.016
255494,900.174,999.935,-0.065
255495,900.101,1000.267,0.267
255496,900.163,999.782,-0.218
255497,900.157,999.937,-0.063
255498,900.074,999.971,-0.029
255499,900.106,1000.279,0.279
255500,900.106,999.864,-0.136
255501,900.095,1000.001,0.001
255502,900.131,999.956,-0.044
255503,900.078,1000.212,0.212
255504,900.174,999.854,-0.146
255505,900.083,999.868,-0.132
255506,900.164,999.966,-0.034
255507,900.095,1000.303,0.303
255508,900.096,999.909,-0.091
255509,900.107,999.994,-0.006
255510,900.145,999.847,-0.153
255511,900.175,1000.263,0.263
255512,900.163,999.779,-0.221
255513,900.085,999.956,-0.044
255514,900.156,1000.010,0.010
255515,900.100,1000.272,0.272
255516,900.089,999.808,-0.192
255517,900.179,999.958,-0.042
255518,900.129,999.995,-0.005
255519,900.079,1000.206,0.206
255520,900.094,999.853,-0.147
